,OBJECTID,ID,Y,X,NAZEV,AKTUALIZACE,CENA,JMENO
1636,1637,5475,49.359426,16.642413,"Benzina, Svitavsk· 23, Blansko",04.11.2014 13:10,35.9,Benzina
1635,1636,5456,49.404569,16.639356,"Bary, SportovnÌ 199, R·jec-Jest¯ebÌ",04.11.2014 13:10,35.9,Bary
444,445,7131,49.350437,18.226691,"Silmet, VsetÌnsk· 653, Karolinka",05.11.2014 07:53,35.9,Silmet
1360,1361,6423,49.466563,14.99283,"Medos, éiûkova, Pacov",04.11.2014 15:09,35.9,Medos
1859,1860,5159,50.67947,14.0249,"Shell Czech Republic, a.s., Soci·lnÌ pÈËe, ⁄stÌ na",04.11.2014 11:19,35.9,Shell Czech Republic
1861,1862,7107,50.65344,13.84899,"Shell Czech Republic, a.s., Masarykova t¯Ìda 1880,",04.11.2014 11:16,35.9,Shell Czech Republic
1627,1628,5916,49.676217,18.373148,"DPB Paskov, Slezsk·, Fr˝dek-MÌstek",04.11.2014 13:12,35.9,DPB Paskov
1626,1627,5696,49.696259,15.803359,"Benzina, Pr˘myslov· 508, édÌrec nad Doubravou",04.11.2014 13:14,35.9,Benzina
1016,1017,6810,49.69333,15.28806,"Pasoil, SluneËn· 590, LedeË nad S·zavou",04.11.2014 16:54,35.9,Pasoil
1865,1866,6519,50.65457,13.8069,"OMV, Rusk· 277, smÏr Teplice, DubÌ",04.11.2014 11:15,35.9,OMV
1866,1867,6657,50.648142,13.815073,"OMV, Dubsk· 3095, Teplice",04.11.2014 11:15,35.9,OMV
558,559,6324,50.661212,15.00225,"Kontakt, ÿÌdicÌho uËitele äkody 1370, »esk˝ Dub",05.11.2014 05:11,35.9,Kontakt
1870,1871,7108,50.64598,13.82147,"Shell Czech Republic, a.s., N·kladnÌ, Teplice",04.11.2014 11:14,35.9,Shell Czech Republic
1069,1070,5506,49.773717,14.166862,"Benzina, P¯Ìbramsk·, Dob¯Ìö",04.11.2014 16:30,35.9,Benzina
1609,1610,7731,49.2920592,14.4860186,"Silmet, Beûerovice 50, BechynÏ",04.11.2014 13:23,35.9,Silmet
1607,1608,7054,50.37643,15.53933,"Shell Czech Republic, a.s., T.G.Masaryka 220, Ostr",04.11.2014 13:24,35.9,Shell Czech Republic
1066,1067,7282,50.07149,14.77328,"Trilobit, HlavnÌ 182, Tuklaty",04.11.2014 16:33,35.9,Trilobit
1835,1836,5470,50.093348,12.840727,"Benzina, Karlovarsk·, BeËov nad Teplou",04.11.2014 11:37,35.9,Benzina
1831,1832,5297,50.08614,12.26432,"Agip, silnice E48, smÏr Karlovy Vary, PomezÌ nad O",04.11.2014 11:39,35.9,Agip
337,338,7061,49.72779,13.37803,"Shell Czech Republic, a.s., Edvarda Beneöe, PlzeÚ",05.11.2014 08:39,35.9,Shell Czech Republic
1773,1774,6157,49.878341,15.059112,"Galon, Jungmanova 873, UhlÌ¯skÈ Janovice",04.11.2014 12:09,35.9,Galon
555,556,7276,49.080397,17.886703,"Trako, Hr·deck· 160, SlaviËÌn-Hr·dek na Vl·rskÈ dr",05.11.2014 05:17,35.9,Trako
395,396,6206,49.99347,17.813184,"TOLOSANER a.s., HlavnÌ 220, Neplachovice",05.11.2014 08:21,35.9,TOLOSANER a.s.
1696,1697,7110,49.005941,14.747394,"Shell Czech Republic, a.s., BudÏjovick· 15, T¯eboÚ",04.11.2014 12:54,35.9,Shell Czech Republic
553,554,7012,50.47092,13.41468,"Shell Czech Republic, a.s., Vinn· zahrada 1/13, Ch",05.11.2014 05:29,35.9,Shell Czech Republic
1695,1696,6729,50.58634,13.56016,"PapOil, Podkruönohorsk·, LitvÌnov",04.11.2014 12:54,35.9,PapOil
399,400,6805,49.657837,15.119689,"Paramo, Loket 49",05.11.2014 08:18,35.9,Paramo
551,552,7011,50.471981,13.413959,"Shell Czech Republic, a.s., B¯ezeneck· 5366, Chomu",05.11.2014 05:30,35.9,Shell Czech Republic
547,548,6536,50.458057,13.388361,"OMV, »ernovick· 4690, Chomutov",05.11.2014 05:31,35.9,OMV
1087,1088,6296,49.91034,14.58501,"KM-Prona, Praûsk· 400, Kamenice-Nov· Hospoda",04.11.2014 16:28,35.9,KM-Prona
390,391,5248,50.79753,14.237749,"Agip, Loubsk· 86, DÏËÌn",05.11.2014 08:24,35.9,Agip
407,408,5922,49.270672,16.575793,"East Oil, Hradeck·, Brno-Ivanovice",05.11.2014 08:15,35.9,East Oil
1039,1040,5557,50.517738,14.137473,"Benzina, éeletick· 25, LitomÏ¯ice",04.11.2014 16:46,35.9,Benzina
1682,1683,6702,50.852316,14.859601,"PapOil, Libereck·, Hr·dek nad Nisou",04.11.2014 12:58,35.9,PapOil
412,413,7016,49.397204,15.60577,"Shell Czech Republic, a.s., BrnÏnsk· 62, Jihlava",05.11.2014 08:14,35.9,Shell Czech Republic
1672,1673,6583,49.188674,17.52403,"OMV, KvÌtkovick· 1569, Napajedla",04.11.2014 13:00,35.9,OMV
1094,1095,7160,49.462503,17.140331,"Slovnaft, KojetÌnsk· 13, ProstÏjov",04.11.2014 16:27,35.9,Slovnaft
1669,1670,7040,49.1934472,17.5315281,"Shell Czech Republic, a.s., KvÌtkovick· 1568, Napa",04.11.2014 13:01,35.9,Shell Czech Republic
1098,1099,5287,49.584343,17.269353,"Agip, Holick· 1149/22, Olomouc",04.11.2014 16:26,35.9,Agip
417,418,5869,49.58373,18.131364,"»S, N·draûnÌ 976, Kop¯ivnice",05.11.2014 08:10,35.9,»S
1813,1814,6756,50.075478,14.531833,"PapOil, »ernokosteleck·, Praha 10-Maleöice",04.11.2014 11:40,35.9,PapOil
1780,1781,5556,49.620456,18.073806,"Benzina, silnice E462, Libhoöù",04.11.2014 12:07,35.9,Benzina
1075,1076,5670,50.06888,14.73083,"Benzina, U P¯eloûky, ⁄valy",04.11.2014 16:30,35.9,Benzina
1824,1825,6880,49.51586,13.299479,"RoBiN OIL, s.r.o., silnice 27, Borovy 92",04.11.2014 11:40,35.9,RoBiN OIL
1777,1778,5943,49.916281,15.088619,"Euro-Miky, Jindice 109",04.11.2014 12:08,35.9,Euro-Miky
1652,1653,6932,49.261611,17.495392,"Silmet, silnice 55, TlumaËov",04.11.2014 13:06,35.9,Silmet
1874,1875,6813,50.13838,13.964357,"Pasoil, Karlovarsk· 15, Stochov",04.11.2014 11:10,35.9,Pasoil
1304,1305,6607,48.735,16.8583,"OMV, HraniËnÌ 1235, Poötorn·",04.11.2014 15:26,35.9,OMV
1920,1921,6699,50.280672,12.938372,"PapOil, silnice E442, H·jek-Nov· VÌska",04.11.2014 10:36,35.9,PapOil
1578,1579,5431,50.990949,14.333337,"Tix Express, VilÈmov 82",04.11.2014 13:41,35.9,Tix Express
483,484,6244,49.917761,16.622139,"TOLOSANER a.s., DobrovskÈho 977, Lanökroun",05.11.2014 07:08,35.9,TOLOSANER a.s.
1885,1886,6597,50.046881,15.765793,"OMV, Hradeck·, do centra, Pardubice",04.11.2014 11:03,35.9,OMV
503,504,5784,50.240647,15.500622,"Benzina Plus, Dukelsk· t¯Ìda 979, Nov˝ Bydûov",05.11.2014 06:40,35.9,Benzina Plus
1891,1892,5664,49.012069,14.788143,"Benzina, Na KopeËku 995, T¯eboÚ",04.11.2014 10:57,35.9,Benzina
475,476,6444,48.923539,17.100394,"MP Word, HodonÌnsk·, DubÚany",05.11.2014 07:22,35.9,MP Word
1285,1286,6267,49.683099,14.208357,"KC OIL, Obory",04.11.2014 15:31,35.9,KC OIL
318,319,7030,49.96997,15.30935,"Shell Czech Republic, a.s., silnice 38, MalÌn",05.11.2014 08:44,35.9,Shell Czech Republic
1009,1010,6525,49.619124,15.572576,"OMV, Masarykova 3679, HavlÌËk˘v Brod",04.11.2014 16:55,35.9,OMV
1884,1885,6596,50.044768,15.76761,"OMV, Hradeck·, Pardubice",04.11.2014 11:03,35.9,OMV
1364,1365,6603,49.297164,14.161032,"OMV, U H¯ebËince, PÌsek",04.11.2014 15:06,35.9,OMV
1366,1367,6809,50.685336,13.885894,"Pasoil, RevoluËnÌ, Krupka",04.11.2014 15:05,35.9,Pasoil
482,483,5915,49.920034,16.622325,"Dota, Kr·lick· 1007, Lanökroun",05.11.2014 07:08,35.9,Dota
306,307,7322,50.183927,15.856018,"KONT.CZ, Holick·, Hradec Kr·lovÈ",05.11.2014 08:48,35.9,KONT.CZ
1330,1331,5706,49.293841,17.935361,"Benzina Plus, silnice 69, Lipt·l 483",04.11.2014 15:23,35.9,Benzina Plus
501,502,7246,49.484976,17.96417,"Tesco Stores »R, a.s., Masarykova 873, ValaöskÈ Me",05.11.2014 06:45,35.9,Tesco Stores »R
1065,1066,5881,50.061271,14.666715,"»S Sib¯ina, Sib¯ina",04.11.2014 16:33,35.9,»S Sib¯ina
1541,1542,5871,49.917248,13.69652,"»S, MleËice",04.11.2014 14:06,35.9,»S
1056,1057,6475,49.635049,14.639542,"Oktan, Kl·öternÌ, Votice",04.11.2014 16:41,35.9,Oktan
495,496,6334,49.484151,17.953691,"Limitoo, Hranick· 783, ValaöskÈ Mezi¯ÌËÌ",05.11.2014 06:47,35.9,Limitoo
1545,1546,6421,49.907192,14.393258,"Meandr MÏchenice, Vltavsk· 248, MÏchenice",04.11.2014 14:05,35.9,Meandr MÏchenice
1553,1554,7331,49.888884,14.395418,"VS Petrol, K pivovaru 302, Davle",04.11.2014 14:03,35.9,VS Petrol
1757,1758,5671,49.147689,18.022147,"Benzina, CyrilometodÏjsk· 947, ValaöskÈ Klobouky",04.11.2014 12:26,35.9,Benzina
1051,1052,6776,49.57541,14.529966,"PapOil, SedlËansk·, Sedlec-PrËice",04.11.2014 16:42,35.9,PapOil
463,464,6315,50.595467,15.132662,"Kontakt, Pr˘myslov· 3002, Turnov",05.11.2014 07:31,35.9,Kontakt
1546,1547,7098,49.821668,14.386,"Shell Czech Republic, a.s., silnice 102, Slapy 390",04.11.2014 14:05,35.9,Shell Czech Republic
508,509,6826,49.61304,16.684921,"Pento, Na Zkratce 677, VelkÈ Opatovice",05.11.2014 06:34,35.9,Pento
1879,1880,7347,49.937444,13.395833,"ZdenÏk HanzlÌËek, PlzeÚsk· 550, Plasy",04.11.2014 11:08,35.9,ZdenÏk HanzlÌËek
1592,1593,6541,49.598426,18.746482,"OMV, Jablunkov-N·vsÌ 935",04.11.2014 13:32,35.9,OMV
1880,1881,7346,49.937329,13.395921,"ZdenÏk HanzlÌËek, PlzeÚsk· 550, Plasy",04.11.2014 11:07,35.9,ZdenÏk HanzlÌËek
331,332,6164,50.621548,15.514902,"GBO, Vrchlabsk·, Jilemnice-HrabaËov",05.11.2014 08:40,35.9,GBO
291,292,6999,48.845557,17.126648,"Shell Czech Republic, a.s., Bratislavsk· 1, HodonÌ",05.11.2014 08:50,35.9,Shell Czech Republic
1923,1924,6975,50.156949,13.969003,"Shell Czech Republic, a.s., silnice R6, smÏr Praha",04.11.2014 10:34,35.9,Shell Czech Republic
2047,2048,5213,49.647439,17.989255,"AB Oil, N·draûnÌ, KunÌn",04.11.2014 08:38,35.89,AB Oil
302,303,6199,50.213521,15.826497,"HDB, n·mÏstÌ 5. kvÏtna 835/10, Hradec Kr·lovÈ",05.11.2014 08:49,35.8,HDB
1487,1488,7748,50.173261,14.4949229,"Euro Oil, Boûeny NÏmcovÈ, Ben·tky nad Jizerou",04.11.2014 14:28,35.8,Euro Oil
429,430,6762,49.016495,14.013237,"PapOil, éernovick·, Prachatice",05.11.2014 08:01,35.8,PapOil
494,495,6419,49.417288,17.956492,"Max oil, Byst¯iËka",05.11.2014 06:50,35.8,Max oil
1303,1304,6331,48.800081,16.628351,"Kufa, Jir·skova, Mikulov",04.11.2014 15:26,35.8,Kufa
826,827,7710,49.113912,16.425981,Unicorn,04.11.2014 18:04,35.8,Unicorn
1556,1557,6587,49.297528,13.148747,"OMV, N·draûnÌ 1, N˝rsko",04.11.2014 14:02,35.8,OMV
1090,1091,5389,49.579412,17.278543,"Albeva Morava, älechtitel˘ 782/4a, Olomouc",04.11.2014 16:27,35.8,Albeva Morava
1156,1157,5919,49.309616,17.410563,"Duba-Oil, Joûky SilnÈho 1, KromÏ¯Ìû",04.11.2014 16:18,35.8,Duba-Oil
41,42,6960,50.323839,13.569578,"Silmet, Praûsk· 2922, éatec",05.11.2014 10:15,35.8,Silmet
869,870,5834,49.439278,12.825379,"»erchovka, KlenËÌ pod »erchovem 321",04.11.2014 17:45,35.8,»erchovka
210,211,6258,49.77925,15.015996,"K·cov, K·cov 310",05.11.2014 09:28,35.8,K·cov
1723,1724,7290,48.974053,15.894506,"Unicorn, Pavlice",04.11.2014 12:36,35.8,Unicorn
65,66,6586,50.765565,14.541678,"OMV, B. Egermanna 1003, Nov˝ Bor",05.11.2014 10:06,35.8,OMV
1748,1749,5879,48.981961,15.986519,"»S Jeviöovice, Jeviöovice 405",04.11.2014 12:29,35.8,»S Jeviöovice
907,908,5410,50.1649,16.454161,"Auko, PÏËÌn 287, Rokytnice v Orlick˝ch hor·ch",04.11.2014 17:25,35.8,Auko
1086,1087,7198,50.00713,14.567617,"Tank a Go, Praha-Pr˘honice",04.11.2014 16:28,35.8,Tank a Go
430,431,5620,49.001369,14.011759,"Benzina, Krumlovsk·, Prachatice",05.11.2014 08:00,35.8,Benzina
2084,2085,7148,49.47384,14.07123,"Slovnaft, smÏr Praha, »imelice",04.11.2014 07:45,35.8,Slovnaft
1046,1047,5604,49.41555,15.22194,"Benzina, N·draûnÌ 1930, Pelh¯imov",04.11.2014 16:43,35.8,Benzina
1160,1161,6224,50.067435,14.334696,"Inform Tour, PlzeÚsk· 130/221, Praha 5-Motol",04.11.2014 16:17,35.8,Inform Tour
1137,1138,6443,49.150803,17.219536,"Motrans St¯Ìlky, Z·meck· 192, St¯Ìlky",04.11.2014 16:20,35.8,Motrans St¯Ìlky
1486,1487,7749,50.4774997,14.9508328,RoBIN OIL,04.11.2014 14:28,35.8,RoBIN OIL
1574,1575,6695,49.792204,14.186983,"PapOil, Praûsk·, Dob¯Ìö",04.11.2014 13:42,35.8,PapOil
1962,1963,6956,48.867271,17.114149,"Shell Czech Republic, a.s., BrnÏnsk· 63, HodonÌn",04.11.2014 10:08,35.8,Shell Czech Republic
7,8,7029,49.23884,17.87911,"Shell Czech Republic, a.s., silnice 69, Lutonina",05.11.2014 10:38,35.7,Shell Czech Republic
546,547,6557,50.20781,14.433406,"OMV, d·lnice D8, smÏr Praha, KlÌËany",05.11.2014 05:31,35.7,OMV
1740,1741,6235,48.94786,16.251167,"JaromÌr KrchÚav˝, HostÏradice",04.11.2014 12:31,35.7,JaromÌr KrchÚav˝
1079,1080,5544,49.99268,14.84406,"Benzina, Praûsk·, Kostelec nad »ern˝mi Lesy",04.11.2014 16:29,35.7,Benzina
490,491,6318,50.765389,15.041489,"Kontakt, Mydl·¯sk· 189/3, Liberec 10",05.11.2014 06:54,35.7,Kontakt
1242,1243,6268,49.594036,13.985583,"Silmet, Tochovice 83",04.11.2014 15:48,35.7,Silmet
411,412,7112,49.218798,14.419745,"Shell Czech Republic, a.s., BudÏjovick· 9, T˝n nad",05.11.2014 08:14,35.7,Shell Czech Republic
22,23,6708,50.735902,15.159876,"PapOil, éelivskÈho, Jablonec nad Nisou",05.11.2014 10:28,35.7,PapOil
817,818,6161,49.700853,18.22098,"Gatrak, Joûky MatÏje 215, Bruöperk",04.11.2014 18:09,35.7,Gatrak
1190,1191,5584,50.309715,14.312776,"Benzina, silnice 608, Nov· Ves",04.11.2014 16:01,35.7,Benzina
1435,1436,7197,49.078423,16.604443,"T.V.G., BrnÏnsk·, Holasice",04.11.2014 14:46,35.7,T.V.G.
474,475,5591,49.58521,17.22661,"Benzina, HnÏvotÌnsk· 54, Olomouc",05.11.2014 07:23,35.7,Benzina
101,102,5636,49.712316,14.097913,"Benzina, silnice R4, smÏr P¯Ìbram, Skalka",05.11.2014 09:57,35.7,Benzina
904,905,5677,50.026856,17.037221,"Benzina, RudÈ arm·dy, VelkÈ Losiny",04.11.2014 17:29,35.7,Benzina
524,525,6646,50.480521,14.084273,"OMV, d·lnice D8, smÏr Teplice, Si¯ejovice",05.11.2014 06:02,35.7,OMV
473,474,6593,49.803983,18.287153,"OMV, Rudn·, Ostrava-KunËiËky",05.11.2014 07:24,35.7,OMV
868,869,6781,49.545721,13.04637,"PapOil, silnice 26, StaÚkov-Vr·nov 27",04.11.2014 17:45,35.7,PapOil
73,74,6789,50.627033,13.827792,"PapOil, BÌlinsk· 3140, Teplice",05.11.2014 10:03,35.7,PapOil
472,473,6592,49.781709,18.253312,"OMV, HornÌ, Ostrava-Hrab˘vka",05.11.2014 07:24,35.7,OMV
911,912,5934,50.068686,17.092846,"ENT-Energotis, LouËn· nad Desnou, äumperk",04.11.2014 17:21,35.7,ENT-Energotis
1316,1317,5809,48.749846,16.893598,"Bors, Bratislavsk· 2284/26, B¯eclav",04.11.2014 15:25,35.7,Bors
1722,1723,7190,48.822383,16.284634,"Swiss Tank, silnice 397, Boûice",04.11.2014 12:36,35.7,Swiss Tank
1538,1539,5447,49.278581,16.227168,"B.C.S., Kpt. Jaroöe 279, Velk· BÌteö-Janovice",04.11.2014 14:07,35.7,B.C.S.
1872,1873,6807,50.611459,13.738137,"Pasoil, Oseck· 163, Duchcov",04.11.2014 11:12,35.7,Pasoil
1660,1661,5639,49.249413,17.810505,"Benzina, äkolnÌ 633, Sluöovice",04.11.2014 13:03,35.7,Benzina
982,983,7150,49.866064,17.878367,"Slovnaft, Opavsk· 682, Hradec nad MoravicÌ",04.11.2014 17:01,35.7,Slovnaft
1261,1262,6863,50.255839,14.496422,"Qatro, Byökovick·, Neratovice-Byökovice",04.11.2014 15:43,35.7,Qatro
2007,2008,5883,49.879726,18.431561,"»SAD, OkruûnÌ, Orlov·-LutynÏ",04.11.2014 09:17,35.7,»SAD
2004,2005,7158,49.469539,17.430353,"Slovnaft, Olomouck· 50, P¯erov",04.11.2014 09:20,35.7,Slovnaft
1019,1020,6154,50.130372,14.512107,"G7, Beranov˝ch, Praha 9-LetÚany",04.11.2014 16:53,35.7,G7
1907,1908,5901,50.249658,14.773424,"Daitech, Tu¯ice 3",04.11.2014 10:51,35.7,Daitech
1386,1387,5602,50.295572,13.910222,"Benzina, silnice 7, Panensk˝ T˝nec",04.11.2014 14:58,35.7,Benzina
724,725,5986,49.180666,18.06638,"EuroOil, silnice 49, HornÌ LideË 295",05.11.2014 05:02,35.7,EuroOil
723,724,5953,49.755343,18.011684,"EuroOil, Opavsk· 1025/29, BÌlovec",05.11.2014 05:02,35.7,EuroOil
208,209,5177,50.65927,14.03259,"Agip, RevoluËnÌ, ⁄stÌ nad Labem",05.11.2014 09:30,35.7,Agip
209,210,5693,49.740326,15.105548,"Benzina, Kutnohorsk·, ZruË nad S·zavou",05.11.2014 09:28,35.7,Benzina
1155,1156,5695,49.54861,15.95638,"Benzina, BrnÏnsk· 46/2207, éÔ·r nad S·zavou",04.11.2014 16:18,35.7,Benzina
1970,1971,6579,49.840671,18.260289,"OMV, Mari·nskohorsk·, Moravsk· Ostrava",04.11.2014 10:03,35.7,OMV
226,227,7284,50.068926,14.542336,"Tukas, K Hruöovu 344/6, Praha 10-ätÏrboholy",05.11.2014 09:20,35.7,Tukas
954,955,7156,50.043099,15.803672,"Slovnaft, Jana ZajÌce, Pardubice",04.11.2014 17:12,35.7,Slovnaft
1595,1596,6262,50.177583,14.671861,"Kar Oil, Z·psk· 1855, Brand˝s nad Labem",04.11.2014 13:29,35.7,Kar Oil
1594,1595,5821,49.48729,15.698878,"Calibra Plus, Mal· cihelna 1096, Poln·",04.11.2014 13:29,35.7,Calibra Plus
1657,1658,6160,49.218209,17.847156,"Gaöparec, ZlÌnsk·, Vizovice",04.11.2014 13:04,35.7,Gaöparec
1265,1266,5281,50.28167,14.49611,"Agip, MÏlnick· 617, Libiö",04.11.2014 15:42,35.7,Agip
141,142,5832,49.177107,17.943253,"»astulÌk, VysokÈ Pole",05.11.2014 09:46,35.7,»astulÌk
1412,1413,5844,49.255228,14.312155,"»S, Albrechtice nad Vltavou",04.11.2014 14:53,35.7,»S
1302,1303,6565,48.800108,16.785039,"OMV, Mikulovsk· 720, Lednice",04.11.2014 15:26,35.7,OMV
1174,1175,6676,50.288354,16.166527,"OPOS CZ, Solnick· 967, Dobruöka",04.11.2014 16:12,35.7,OPOS CZ
1693,1694,5748,49.711953,17.892269,"Benzina Plus, Hranick· 8, Fulnek",04.11.2014 12:55,35.7,Benzina Plus
277,278,5576,50.504264,13.673764,"Benzina, Teplick· 1415, do centra, Most",05.11.2014 08:58,35.7,Benzina
276,277,5575,50.503519,13.67394,"Benzina, Teplick· 1772, z centra, Most",05.11.2014 08:58,35.7,Benzina
1348,1349,7132,49.215677,18.049302,"Silmet, LideËko",04.11.2014 15:13,35.7,Silmet
1539,1540,5675,49.28769,16.221914,"Benzina, Za Loukama 257, Velk· BÌteö",04.11.2014 14:07,35.7,Benzina
2064,2065,5464,49.095619,16.716048,"Bentel, Draha, Telnice",04.11.2014 08:29,35.6,Bentel
1905,1906,6227,48.844419,14.931907,"J Tank, Hal·mky",04.11.2014 10:52,35.6,J Tank
782,783,7680,50.026775,14.299789,"FATO Plus, O¯eösk· 59, Praha 5-ÿeporyje",04.11.2014 18:57,35.6,FATO Plus
59,60,6734,50.645189,14.739517,"PapOil, Praûsk·, MimoÚ",05.11.2014 10:09,35.6,PapOil
1173,1174,7337,50.051173,14.294983,"Way24, Skandin·vsk· 15a, Praha 5-ZliËÌn",04.11.2014 16:12,35.6,Way24
722,723,6101,49.838771,14.594855,"EuroOil, Praûsk· 530, T˝nec nad S·zavou",05.11.2014 05:02,35.6,EuroOil
805,806,5273,50.01559,15.22096,"Agip, HavlÌËkova 1522, KolÌn",04.11.2014 18:22,35.6,Agip
1856,1857,7250,50.511191,13.653232,"Tesco Stores »R, a.s., Rudolick· 4, Most",04.11.2014 11:23,35.6,Tesco Stores »R
1692,1693,7281,50.581971,13.92578,"Trilobit, Bo¯islav 138",04.11.2014 12:55,35.6,Trilobit
791,792,6864,50.008883,15.229332,"Rabötejn, HavlÌËkova 893, KolÌn",04.11.2014 18:26,35.6,Rabötejn
1407,1408,5854,50.444744,14.771171,"»S, Möensk·, Katusice",04.11.2014 14:54,35.6,»S
334,335,5699,50.321761,15.869483,"Benzina Plus, silnice E67, »ernoûice",05.11.2014 08:40,35.6,Benzina Plus
1254,1255,5211,50.349105,14.699986,"A9, silnice 16, MÏlnickÈ Vtelno",04.11.2014 15:45,35.6,A9
471,472,6314,50.57917,15.155,"Kontakt, Svobodova 2050, Turnov",05.11.2014 07:25,35.6,Kontakt
901,902,5335,49.973132,16.976185,"Agip, VÌtÏzn· 4, äumperk",04.11.2014 17:30,35.6,Agip
2001,2002,5513,49.584402,18.359506,"Benzina, HlavnÌ 1486, Fr˝dlant nad OstravicÌ",04.11.2014 09:24,35.6,Benzina
1131,1132,6767,50.147157,14.826168,"PapOil, silnice 611, P¯erov nad Labem",04.11.2014 16:20,35.6,PapOil
1961,1962,5887,48.8723889,17.1171639,"»SAD HodonÌn, BrnÏnsk· 48, HodonÌn",04.11.2014 10:08,35.6,»SAD HodonÌn
434,435,6320,50.539025,15.365772,"Kontakt, 5.kvÏtna, Lomnice nad Popelkou",05.11.2014 07:56,35.6,Kontakt
1544,1545,5426,50.715394,15.160777,"Autosluûby Pavliöta, JateËnÌ 3/725, Jablonec nad N",04.11.2014 14:05,35.6,Autosluûby Pavliöta
2005,2006,5511,49.579356,18.352006,"Benzina, silnice 56, smÏr Ostravice, Fr˝dlant nad",04.11.2014 09:19,35.6,Benzina
1189,1190,6544,49.406276,15.591711,"OMV, OkruûnÌ 1/4506, Jihlava",04.11.2014 16:01,35.6,OMV
2000,2001,5512,49.579689,18.352651,"Benzina, silnice 56, smÏr Fr˝dek-MÌstek, Fr˝dlant",04.11.2014 09:24,35.6,Benzina
890,891,5517,49.148524,16.921881,"Benzina, silnice E50, HodÏjice",04.11.2014 17:33,35.6,Benzina
1223,1224,7234,50.314324,14.613546,"TCP, Mladoboleslavsk· 431, Byöice",04.11.2014 15:54,35.5,TCP
1406,1407,5244,48.98037,14.50181,"Agip, Rudolfovsk· t¯Ìda, »eskÈ BudÏjovice",04.11.2014 14:54,35.5,Agip
953,954,5383,49.950536,14.041414,"Albert »S, PlzeÚsk· 396, Kr·l˘v Dv˘r",04.11.2014 17:12,35.5,Albert »S
986,987,7173,50.097109,14.479688,"Star-Benzina, NovovysoËansk·(z centra Praha 9-Vy",04.11.2014 17:00,35.5,Star-Benzina
1282,1283,6650,48.958997,17.883184,"OMV, silnice E50, Star˝ Hrozenkov",04.11.2014 15:34,35.5,OMV
1384,1385,5326,49.446928,17.464301,"Agip, U h¯bitova 3, P¯erov",04.11.2014 14:59,35.5,Agip
1135,1136,6411,49.257154,17.213432,"Mars, Uh¯ick· 378, Morkovice-SlÌûany",04.11.2014 16:20,35.5,Mars
1423,1424,5494,48.951764,14.466024,"Benzina, Lidick· t¯. 2177, »eskÈ BudÏjovice",04.11.2014 14:52,35.5,Benzina
1216,1217,6868,50.286478,14.312437,"Radius, Nelahozeves-Podho¯any",04.11.2014 15:57,35.5,Radius
950,951,6769,50.16025,14.370667,"PapOil, P¯Ìlepsk· 1692, Roztoky",04.11.2014 17:13,35.5,PapOil
1284,1285,6771,49.606483,13.873739,"PapOil, silnice 19, Roûmit·l pod T¯emöÌnem",04.11.2014 15:31,35.5,PapOil
1389,1390,6772,50.681895,15.156097,"PapOil, KokonÌnsk· 2, Rychnov u Jablonce nad Nisou",04.11.2014 14:57,35.5,PapOil
1055,1056,6451,49.698898,14.905469,"NC Trade, Pr˘myslov·, Vlaöim",04.11.2014 16:41,35.5,NC Trade
1329,1330,5239,48.75667,16.87639,"Agip, t¯. 1. m·je, B¯eclav",04.11.2014 15:23,35.5,Agip
1136,1137,6504,49.407031,17.679317,"OMV, Mezi¯ÌËsk· 1614, Byst¯ice pod Host˝nem",04.11.2014 16:20,35.5,OMV
1184,1185,6667,49.975825,16.38955,"AUTO Jan·k, Kr·lovÈhradeck· 507, ⁄stÌ nad OrlicÌ",04.11.2014 16:02,35.5,AUTO Jan·k
1240,1241,7332,49.675414,13.980669,"VS Petrol, Roûmit·lsk·, P¯Ìbram",04.11.2014 15:49,35.5,VS Petrol
1073,1074,6694,50.762496,15.32016,"PapOil, Krkonoösk· 917, Desn·",04.11.2014 16:30,35.5,PapOil
1083,1084,7733,49.6031858,14.2719181,"Silmet, Kr·sn· Hora nad Vltavou 38",04.11.2014 16:28,35.5,Silmet
1030,1031,6659,50.516652,14.136554,"OMV,U TerezÌnskÈ K¯iûovatky 164, TerezÌn",04.11.2014 16:50,35.5,OMV
1186,1187,6425,50.229544,14.294008,"Medos, Na VelvarskÈ silnici 1, Kralupy nad Vltavou",04.11.2014 16:02,35.5,Medos
1182,1183,5667,49.98134,16.394602,"Benzina, Kr·lovÈhradeck· 507, ⁄stÌ nad OrlicÌ",04.11.2014 16:02,35.5,Benzina
1411,1412,5293,49.30189,14.1382,"Agip, Hradiöùsk·, PÌsek",04.11.2014 14:53,35.5,Agip
1188,1189,6683,49.318848,15.401138,"PapOil, Jihlavsk·, Batelov",04.11.2014 16:01,35.5,PapOil
1043,1044,5417,50.502647,14.145658,"Autocentrum Kreans, Masarykova 4, Bohuöovice nad O",04.11.2014 16:45,35.5,Autocentrum Kreans
1101,1102,7088,49.469834,17.118385,"Shell Czech Republic, a.s., PetrskÈ n·mÏstÌ 209, P",04.11.2014 16:26,35.5,Shell Czech Republic
1074,1075,6927,50.736277,15.248574,"RoBiN OIL, s.r.o., HlavnÌ 1349, Smrûovka",04.11.2014 16:30,35.5,RoBiN OIL
